ifInOctets,ifOutOctets,ifOutDiscards,ifInUcastPkts,ifInNUcastPkts,ifInDiscards,ifOutUcastPkts,ifOutNUcastPkts,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipSystemStatsInReceives,ipSystemStatsInDelivers,ipSystemStatsOutRequests,ipSystemStatsOutDiscards,ipSystemStatsInDiscards,ipSystemStatsInForwDatagrams,ipSystemStatsOutNoRoutes,ipSystemStatsInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps
34120814,34120814,0,188818,0,0,188818,0,2037,161993,143668,2,793,13,853,2918,816451,5040853,7617,26,586388,585885,5073723,5,0,0,16,3,0,0,2,2,0,0
34132946,34132946,0,188886,0,0,188886,0,2038,162012,143689,2,793,13,854,2919,816641,5040930,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34145078,34145078,0,188954,0,0,188954,0,2038,162019,143697,2,793,13,854,2919,816982,5041006,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34157210,34157210,0,189022,0,0,189022,0,2039,162044,143734,2,793,9,854,2920,817052,5041076,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34169342,34169342,0,189090,0,0,189090,0,2039,162045,143735,2,793,9,854,2920,817120,5041145,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34181474,34181474,0,189158,0,0,189158,0,2040,162064,143756,2,793,9,855,2921,817190,5041215,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34193606,34193606,0,189226,0,0,189226,0,2040,162066,143758,2,793,9,855,2921,817258,5041283,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34205738,34205738,0,189294,0,0,189294,0,2041,162088,143780,2,793,9,856,2922,817328,5041353,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34217870,34217870,0,189362,0,0,189362,0,2043,162116,143812,2,793,8,856,2924,817409,5041431,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34230002,34230002,0,189430,0,0,189430,0,2044,162141,143840,2,793,8,857,2926,817481,5041503,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34242134,34242134,0,189498,0,0,189498,0,2044,162147,143847,2,793,8,857,2926,817549,5041571,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34254266,34254266,0,189566,0,0,189566,0,2047,162221,143915,2,793,9,858,2929,817654,5041674,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34266398,34266398,0,189634,0,0,189634,0,2047,162257,143952,2,793,11,858,2931,817725,5041745,7617,26,587226,586723,5074565,5,0,0,16,3,0,0,2,2,0,0
34278530,34278530,0,189702,0,0,189702,0,2047,162304,143990,2,793,11,858,2932,817812,5041826,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34290662,34290662,0,189770,0,0,189770,0,2048,162329,144019,2,793,9,859,2933,817882,5041896,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34302794,34302794,0,189838,0,0,189838,0,2048,162337,144024,2,793,9,859,2933,817950,5041964,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34314926,34314926,0,189906,0,0,189906,0,2049,162354,144044,2,793,9,860,2934,818020,5042034,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34327058,34327058,0,189974,0,0,189974,0,2049,162361,144048,2,793,9,860,2934,818088,5042102,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34339190,34339190,0,190042,0,0,190042,0,2050,162386,144071,2,793,9,861,2935,818158,5042172,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34351322,34351322,0,190110,0,0,190110,0,2050,162389,144075,2,793,9,861,2935,818226,5042240,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34363454,34363454,0,190178,0,0,190178,0,2051,162407,144096,2,793,9,862,2936,818296,5042310,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34375586,34375586,0,190246,0,0,190246,0,2051,162410,144099,2,793,9,862,2936,818364,5042378,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34387718,34387718,0,190314,0,0,190314,0,2052,162428,144119,2,793,9,863,2937,818434,5042448,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34399850,34399850,0,190382,0,0,190382,0,2052,162434,144124,2,793,9,863,2937,818502,5042516,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34411982,34411982,0,190450,0,0,190450,0,2053,162455,144147,2,793,9,864,2938,818572,5042586,7617,26,588123,587618,5075466,5,0,0,16,3,0,0,2,2,0,0
34424114,34424114,0,190518,0,0,190518,0,2053,162484,144180,2,793,9,864,2939,818778,5042732,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34436246,34436246,0,190586,0,0,190586,0,2054,162517,144214,2,793,8,865,2940,818975,5043052,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34448378,34448378,0,190654,0,0,190654,0,2054,162537,144234,2,793,8,865,2940,819145,5043278,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34460510,34460510,0,190722,0,0,190722,0,2055,162561,144260,2,793,8,866,2941,819277,5043558,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34472642,34472642,0,190790,0,0,190790,0,2055,162567,144266,2,793,8,866,2941,819408,5043865,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34484774,34484774,0,190858,0,0,190858,0,2055,162585,144282,2,793,9,866,2942,819483,5044187,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34496906,34496906,0,190926,0,0,190926,0,2056,162616,144313,2,793,9,867,2943,819560,5044493,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34509038,34509038,0,190994,0,0,190994,0,2056,162617,144314,2,793,9,867,2943,819663,5044814,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34521170,34521170,0,191062,0,0,191062,0,2057,162647,144343,2,793,9,868,2944,819845,5045082,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34533302,34533302,0,191130,0,0,191130,0,2070,162824,144509,2,793,13,868,2954,820171,5045324,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34545434,34545434,0,191198,0,0,191198,0,2075,162933,144626,2,793,15,869,2959,820442,5045504,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34557566,34557566,0,191266,0,0,191266,0,2075,162949,144641,2,793,15,869,2959,820754,5045613,7617,27,589095,588589,5076375,5,0,0,16,3,0,0,3,3,0,0
34569698,34569698,0,191334,0,0,191334,0,2076,162994,144693,2,793,15,870,2960,821031,5045751,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34581830,34581830,0,191402,0,0,191402,0,2076,163064,144758,2,793,12,870,2961,821338,5045983,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34593962,34593962,0,191470,0,0,191470,0,2077,163126,144815,2,793,12,871,2963,821655,5046193,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34606094,34606094,0,191538,0,0,191538,0,2077,163140,144830,2,793,12,871,2963,821906,5046407,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34618226,34618226,0,191606,0,0,191606,0,2078,163194,144882,2,793,12,872,2964,822228,5046606,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34630358,34630358,0,191674,0,0,191674,0,2078,163263,144946,2,793,13,872,2965,822552,5046828,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34642490,34642490,0,191742,0,0,191742,0,2078,163286,144969,2,793,13,872,2965,822858,5046973,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34654622,34654622,0,191810,0,0,191810,0,2079,163309,144995,2,793,13,873,2966,823094,5047149,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34666754,34666754,0,191878,0,0,191878,0,2081,163324,145012,2,793,12,873,2966,823397,5047295,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34678886,34678886,0,191946,0,0,191946,0,2082,163350,145040,2,793,12,874,2967,823644,5047468,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34691018,34691018,0,192014,0,0,192014,0,2082,163401,145090,2,793,12,874,2967,823958,5047607,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34703150,34703150,0,192082,0,0,192082,0,2083,163437,145127,2,793,12,875,2968,824270,5047742,7617,27,591424,590918,5079552,5,0,0,16,3,0,0,3,3,0,0
34715282,34715282,0,192150,0,0,192150,0,2083,163462,145153,2,793,12,875,2968,824556,5047957,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34727414,34727414,0,192218,0,0,192218,0,2084,163516,145207,2,793,11,876,2969,824843,5048127,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34739546,34739546,0,192286,0,0,192286,0,2084,163533,145221,2,793,11,876,2969,825113,5048292,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34751678,34751678,0,192354,0,0,192354,0,2085,163562,145253,2,793,11,877,2970,825400,5048481,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34763810,34763810,0,192422,0,0,192422,0,2085,163580,145270,2,793,11,877,2970,825716,5048702,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34775942,34775942,0,192490,0,0,192490,0,2086,163621,145310,2,793,11,878,2971,825901,5048885,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34788074,34788074,0,192558,0,0,192558,0,2086,163627,145316,2,793,11,878,2971,826085,5049067,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34800206,34800206,0,192626,0,0,192626,0,2087,163654,145345,2,793,11,879,2972,826252,5049363,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34812338,34812338,0,192694,0,0,192694,0,2087,163660,145351,2,793,11,879,2972,826438,5049573,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34824470,34824470,0,192762,0,0,192762,0,2087,163682,145377,2,793,12,879,2973,826514,5049892,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34836602,34836602,0,192830,0,0,192830,0,2088,163706,145401,2,793,11,880,2973,826694,5050179,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34848734,34848734,0,192898,0,0,192898,0,2088,163785,145488,2,793,13,880,2975,826918,5051672,7617,27,595051,594542,5081812,5,0,0,16,3,0,0,3,3,0,0
34860866,34860866,0,192966,0,0,192966,0,2089,163907,145612,2,793,13,881,2976,827170,5053897,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34872998,34872998,0,193034,0,0,193034,0,2089,163941,145643,2,793,12,881,2976,827447,5055494,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34885130,34885130,0,193102,0,0,193102,0,2090,163962,145668,2,793,12,882,2977,827651,5057823,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34897262,34897262,0,193170,0,0,193170,0,2090,163971,145676,2,793,12,882,2977,827838,5059984,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34909394,34909394,0,193238,0,0,193238,0,2091,164053,145750,2,793,13,883,2979,828131,5062621,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34921526,34921526,0,193306,0,0,193306,0,2091,164054,145752,2,793,13,883,2979,828305,5064787,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34933658,34933658,0,193374,0,0,193374,0,2092,164076,145774,2,793,13,884,2980,828444,5066589,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34945790,34945790,0,193442,0,0,193442,0,2092,164089,145790,2,793,13,884,2981,828664,5068772,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34957922,34957922,0,193510,0,0,193510,0,2093,164122,145825,2,793,13,885,2983,829021,5071210,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34970054,34970054,0,193578,0,0,193578,0,2094,164127,145831,2,793,13,885,2985,829250,5073131,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34982186,34982186,0,193646,0,0,193646,0,2095,164190,145893,2,793,13,886,2986,829434,5074476,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
34994318,34994318,0,193714,0,0,193714,0,2095,164200,145904,2,793,13,886,2986,829807,5075734,7617,27,597851,597342,5086807,5,0,0,16,3,0,0,3,3,0,0
35006450,35006450,0,193782,0,0,193782,0,2095,164209,145912,2,793,13,886,2986,830181,5077103,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35018582,35018582,0,193850,0,0,193850,0,2096,164231,145936,2,793,13,887,2987,830534,5078426,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35030714,35030714,0,193918,0,0,193918,0,2099,164250,145957,2,793,12,887,2987,830898,5080522,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35042846,35042846,0,193986,0,0,193986,0,2100,164285,145995,2,793,11,888,2988,831224,5082790,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35054978,35054978,0,194054,0,0,194054,0,2100,164303,146014,2,793,9,888,2988,831521,5085019,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35067110,35067110,0,194122,0,0,194122,0,2101,164335,146048,2,793,9,889,2989,831861,5087206,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35079242,35079242,0,194190,0,0,194190,0,2101,164348,146062,2,793,9,889,2989,832247,5088915,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35091374,35091374,0,194258,0,0,194258,0,2102,164371,146087,2,793,9,890,2990,832491,5090382,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35103506,35103506,0,194326,0,0,194326,0,2102,164373,146089,2,793,9,890,2990,832634,5091818,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35115638,35115638,0,194394,0,0,194394,0,2103,164404,146121,2,793,9,891,2991,832816,5093627,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35127770,35127770,0,194462,0,0,194462,0,2103,164412,146128,2,793,9,891,2991,832996,5094956,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35139902,35139902,0,194530,0,0,194530,0,2104,164449,146164,2,793,9,892,2992,833157,5096289,7617,27,600971,600457,5110888,5,0,0,16,3,0,0,3,3,0,0
35152034,35152034,0,194598,0,0,194598,0,2104,164456,146172,2,793,9,892,2992,833473,5097740,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35164166,35164166,0,194666,0,0,194666,0,2105,164483,146201,2,793,9,893,2993,833644,5099303,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35176298,35176298,0,194734,0,0,194734,0,2105,164507,146223,2,793,9,893,2993,834016,5100459,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35188430,35188430,0,194802,0,0,194802,0,2105,164521,146242,2,793,10,893,2994,834153,5101404,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35200562,35200562,0,194870,0,0,194870,0,2106,164538,146257,2,793,9,894,2994,834324,5102668,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35212694,35212694,0,194938,0,0,194938,0,2106,164557,146276,2,793,10,894,2995,834482,5103957,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35224826,35224826,0,195006,0,0,195006,0,2107,164583,146303,2,793,10,895,2996,834682,5105100,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35236958,35236958,0,195074,0,0,195074,0,2107,164595,146315,2,793,11,895,2997,834905,5106764,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35249090,35249090,0,195142,0,0,195142,0,2108,164726,146449,2,793,15,896,3003,835137,5108958,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35261222,35261222,0,195210,0,0,195210,0,2108,164931,146632,2,793,19,896,3008,835416,5110316,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35273354,35273354,0,195278,0,0,195278,0,2109,164988,146692,2,793,19,897,3009,835579,5112162,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35285486,35285486,0,195346,0,0,195346,0,2110,165049,146749,2,793,19,898,3011,835719,5113038,7617,27,604305,603790,5131485,5,0,0,16,3,0,0,3,3,0,0
35297618,35297618,0,195414,0,0,195414,0,2111,165192,146887,2,793,23,898,3017,835904,5114429,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35309750,35309750,0,195482,0,0,195482,0,2112,165285,146981,2,793,23,899,3019,836244,5117503,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35321882,35321882,0,195550,0,0,195550,0,2112,165326,147027,2,793,24,899,3020,836539,5121459,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35334014,35334014,0,195618,0,0,195618,0,2121,166162,147738,2,793,22,900,3022,836906,5124747,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35346146,35346146,0,195686,0,0,195686,0,2121,169132,150108,2,793,22,900,3022,837094,5127336,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35358278,35358278,0,195754,0,0,195754,0,2122,170497,151192,2,793,22,901,3023,837263,5129820,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35370410,35370410,0,195822,0,0,195822,0,2122,171721,152173,2,793,22,901,3023,837504,5132384,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35382542,35382542,0,195890,0,0,195890,0,2123,171935,152357,2,793,22,902,3024,837684,5135012,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35394674,35394674,0,195958,0,0,195958,0,2123,172076,152482,2,793,21,902,3024,837872,5138987,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35406806,35406806,0,196026,0,0,196026,0,2124,172106,152513,2,793,20,903,3024,838042,5143052,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35418938,35418938,0,196094,0,0,196094,0,2125,172129,152536,2,793,20,904,3025,838233,5146530,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35431070,35431070,0,196162,0,0,196162,0,2125,172144,152553,2,793,20,904,3025,838547,5150650,7617,27,607086,606568,5148288,5,0,0,16,3,0,0,3,3,0,0
35443202,35443202,0,196230,0,0,196230,0,2125,172162,152573,2,793,20,904,3025,838855,5154139,7617,27,610116,609598,5186805,5,0,0,16,3,0,0,3,3,0,0
35455334,35455334,0,196298,0,0,196298,0,2127,172185,152598,2,793,19,904,3025,839203,5156582,7617,27,610116,609598,5186805,5,0,0,16,3,0,0,3,3,0,0
35467466,35467466,0,196366,0,0,196366,0,2127,172194,152608,2,793,19,904,3025,839515,5159170,7617,27,610116,609598,5186805,5,0,0,16,3,0,0,3,3,0,0
35479598,35479598,0,196434,0,0,196434,0,2127,172207,152623,2,793,19,904,3025,839719,5162060,7617,27,610116,609598,5186805,5,0,0,16,3,0,0,3,3,0,0
35491730,35491730,0,196502,0,0,196502,0,2127,172214,152631,2,793,19,904,3025,839896,5165071,7617,27,610116,609598,5186805,5,0,0,16,3,0,0,3,3,0,0
35503862,35503862,0,196570,0,0,196570,0,2127,172216,152633,2,793,19,904,3025,840062,5168119,7617,27,610116,609598,5186805,5,0,0,16,3,0,0,3,3,0,0
35515994,35515994,0,196638,0,0,196638,0,2127,172225,152642,2,793,19,904,3025,840286,5170370,7617,27,610116,609598,5186805,5,0,0,16,3,0,0,3,3,0,0
35528126,35528126,0,196706,0,0,196706,0,2127,172234,152651,2,793,19,904,3025,840423,5171979,7617,27,610116,609598,5186805,5,0,0,16,3,0,0,3,3,0,0
35540258,35540258,0,196774,0,0,196774,0,2127,172241,152659,2,793,19,904,3025,840559,5173762,7617,27,610116,609598,5186805,5,0,0,16,3,0,0,3,3,0,0
35661578,35661578,0,197454,0,0,197454,0,2127,172612,153042,2,793,17,904,3027,843357,5196344,7617,27,612971,612449,5216618,5,0,0,16,3,0,0,3,3,0,0
35673710,35673710,0,197522,0,0,197522,0,2127,172630,153064,2,793,15,904,3027,843715,5198213,7617,27,612971,612449,5216618,5,0,0,16,3,0,0,3,3,0,0
35685842,35685842,0,197590,0,0,197590,0,2127,172642,153079,2,793,14,904,3028,843873,5200796,7617,27,612971,612449,5216618,5,0,0,16,3,0,0,3,3,0,0
35697974,35697974,0,197658,0,0,197658,0,2127,172654,153093,2,793,13,904,3028,844010,5204344,7617,27,612971,612449,5216618,5,0,0,16,3,0,0,3,3,0,0
35710106,35710106,0,197726,0,0,197726,0,2129,172668,153112,2,793,10,904,3028,844194,5208537,7617,27,612971,612449,5216618,5,0,0,16,3,0,0,3,3,0,0
35722238,35722238,0,197794,0,0,197794,0,2129,172678,153125,2,793,9,904,3028,844407,5212762,7617,27,612971,612449,5216618,5,0,0,16,3,0,0,3,3,0,0
35734370,35734370,0,197862,0,0,197862,0,2131,172692,153140,2,793,8,904,3028,844609,5217428,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35746502,35746502,0,197930,0,0,197930,0,2131,172698,153147,2,793,8,904,3028,844769,5221911,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35758634,35758634,0,197998,0,0,197998,0,2131,172705,153157,2,793,8,904,3028,844907,5226371,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35770766,35770766,0,198066,0,0,198066,0,2131,172718,153167,2,793,8,904,3028,845084,5231203,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35782898,35782898,0,198134,0,0,198134,0,2131,172723,153173,2,793,8,904,3028,845282,5236216,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35795030,35795030,0,198202,0,0,198202,0,2131,172730,153181,2,793,8,904,3028,845420,5240151,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35807162,35807162,0,198270,0,0,198270,0,2131,172736,153187,2,793,8,904,3028,845592,5244853,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35819294,35819294,0,198338,0,0,198338,0,2131,172738,153189,2,793,8,904,3028,845729,5249427,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35831426,35831426,0,198406,0,0,198406,0,2131,172745,153197,2,793,8,904,3028,845886,5253870,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35843558,35843558,0,198474,0,0,198474,0,2131,172753,153206,2,793,8,904,3028,846058,5258711,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35855690,35855690,0,198542,0,0,198542,0,2131,172757,153210,2,794,8,904,3028,846243,5261697,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35867822,35867822,0,198610,0,0,198610,0,2131,172763,153217,2,794,8,904,3028,846381,5263759,7617,27,616174,615652,5250013,5,0,0,16,3,0,0,3,3,0,0
35879954,35879954,0,198678,0,0,198678,0,2131,172771,153225,2,794,8,904,3028,846518,5266663,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
35892086,35892086,0,198746,0,0,198746,0,2131,172783,153236,2,794,8,904,3028,846679,5269890,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
35904218,35904218,0,198814,0,0,198814,0,2131,172787,153241,2,794,8,904,3028,846818,5272182,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
35916350,35916350,0,198882,0,0,198882,0,2131,172793,153247,2,794,8,904,3028,847142,5274507,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
35928482,35928482,0,198950,0,0,198950,0,2131,172797,153251,2,794,8,904,3028,847301,5276671,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
35940614,35940614,0,199018,0,0,199018,0,2131,172800,153256,2,794,8,904,3028,847439,5280141,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
35952746,35952746,0,199086,0,0,199086,0,2131,172805,153261,2,794,8,904,3028,847577,5283784,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
35964878,35964878,0,199154,0,0,199154,0,2131,172813,153269,2,794,8,904,3028,847770,5286176,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
35977010,35977010,0,199222,0,0,199222,0,2131,172819,153276,2,794,8,904,3028,847989,5288912,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
35989142,35989142,0,199290,0,0,199290,0,2131,172830,153287,2,794,8,904,3028,848312,5292497,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
36001274,36001274,0,199358,0,0,199358,0,2131,172836,153293,2,794,8,904,3028,848514,5296120,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
36013406,36013406,0,199426,0,0,199426,0,2131,172843,153301,2,794,8,904,3028,848795,5298585,7617,27,618096,617570,5299742,5,0,0,16,3,0,0,3,3,0,0
36025538,36025538,0,199494,0,0,199494,0,2131,172855,153313,2,794,8,904,3028,849067,5300407,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
36037670,36037670,0,199562,0,0,199562,0,2131,172858,153316,2,794,8,904,3028,849326,5302271,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
36049802,36049802,0,199630,0,0,199630,0,2131,172880,153339,2,794,8,904,3028,849566,5303862,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
36061934,36061934,0,199698,0,0,199698,0,2131,172888,153347,2,794,8,904,3028,849762,5305512,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
36074066,36074066,0,199766,0,0,199766,0,2131,172897,153356,2,794,8,904,3028,850070,5307293,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
36086198,36086198,0,199834,0,0,199834,0,2131,172909,153368,2,794,8,904,3028,850453,5309369,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
36098330,36098330,0,199902,0,0,199902,0,2131,172917,153376,2,794,8,904,3028,850804,5311401,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
36110462,36110462,0,199970,0,0,199970,0,2131,172930,153390,2,794,8,904,3028,851163,5313291,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
36122594,36122594,0,200038,0,0,200038,0,2131,172940,153401,2,794,8,904,3028,851499,5315774,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
36134726,36134726,0,200106,0,0,200106,0,2131,172949,153409,2,794,8,904,3028,851850,5317683,7617,27,620626,620100,5334240,5,0,0,16,3,0,0,3,3,0,0
